date,bitcoin,priceUsd_x,time_x,ethereum,priceUsd_y,time_y,tether,priceUsd,time,solana
2015-01-01 00:00:00+00:00,316.9706938880782,,,,,,,,,
2015-01-02 00:00:00+00:00,315.8952409312817,,,,,,,,,
2015-01-03 00:00:00+00:00,303.9794530051105,,,,,,,,,
2015-01-04 00:00:00+00:00,275.3916809176105,,,,,,,,,
2015-01-05 00:00:00+00:00,271.61877234087854,,,,,,,,,
2015-01-06 00:00:00+00:00,277.33591012306056,,,,,,,,,
2015-01-07 00:00:00+00:00,288.7252481162915,,,,,,,,,
2015-01-08 00:00:00+00:00,290.0567073668301,,,,,,,,,
2015-01-09 00:00:00+00:00,285.9150437819593,,,,,,,,,
2015-01-10 00:00:00+00:00,280.869787337617,,,,,,,,,
2015-01-11 00:00:00+00:00,274.5241607226748,,,,,,,,,
2015-01-12 00:00:00+00:00,269.6820101037093,,,,,,,,,
2015-01-13 00:00:00+00:00,239.40029218352453,,,,,,,,,
2015-01-14 00:00:00+00:00,197.39960884899787,,,,,,,,,
2015-01-15 00:00:00+00:00,205.99313290747887,,,,,,,,,
2015-01-16 00:00:00+00:00,211.4878010978712,,,,,,,,,
2015-01-17 00:00:00+00:00,201.01807429787024,,,,,,,,,
2015-01-18 00:00:00+00:00,205.95398709277873,,,,,,,,,
2015-01-19 00:00:00+00:00,211.9370924044605,,,,,,,,,
2015-01-20 00:00:00+00:00,211.12642803898544,,,,,,,,,
2015-01-21 00:00:00+00:00,214.9520829329864,,,,,,,,,
2015-01-22 00:00:00+00:00,232.1911546443185,,,,,,,,,
2015-01-23 00:00:00+00:00,229.82419231772263,,,,,,,,,
2015-01-24 00:00:00+00:00,237.32494635065063,,,,,,,,,
2015-01-25 00:00:00+00:00,248.51143405151973,,,,,,,,,
2015-01-26 00:00:00+00:00,281.1557142804588,,,,,,,,,
2015-01-27 00:00:00+00:00,260.5368128434644,,,,,,,,,
2015-01-28 00:00:00+00:00,252.3842897872756,,,,,,,,,
2015-01-29 00:00:00+00:00,231.96995612261244,,,,,,,,,
2015-01-30 00:00:00+00:00,232.44274462901447,,,,,,,,,
2015-01-31 00:00:00+00:00,228.06572737676825,,,,,,,,,
2015-02-01 00:00:00+00:00,218.68154497180493,,,,,,,,,
2015-02-02 00:00:00+00:00,226.85389184220313,,,,,,,,,
2015-02-03 00:00:00+00:00,236.71178480869523,,,,,,,,,
2015-02-04 00:00:00+00:00,225.68044896087497,,,,,,,,,
2015-02-05 00:00:00+00:00,223.18983678265496,,,,,,,,,
2015-02-06 00:00:00+00:00,220.64411510716772,,,,,,,,,
2015-02-07 00:00:00+00:00,226.3557882193913,,,,,,,,,
2015-02-08 00:00:00+00:00,225.4579386493064,,,,,,,,,
2015-02-09 00:00:00+00:00,221.33900110037823,,,,,,,,,
2015-02-10 00:00:00+00:00,218.96971744587816,,,,,,,,,
2015-02-11 00:00:00+00:00,221.29214606011044,,,,,,,,,
2015-02-12 00:00:00+00:00,220.2396035583525,,,,,,,,,
2015-02-13 00:00:00+00:00,232.21923740633065,,,,,,,,,
2015-02-14 00:00:00+00:00,246.38450320816168,,,,,,,,,
2015-02-15 00:00:00+00:00,249.99953846461435,,,,,,,,,
2015-02-16 00:00:00+00:00,234.51453990324248,,,,,,,,,
2015-02-17 00:00:00+00:00,238.91081898302804,,,,,,,,,
2015-02-18 00:00:00+00:00,240.07308785822545,,,,,,,,,
2015-02-19 00:00:00+00:00,238.3316530618028,,,,,,,,,
2015-02-20 00:00:00+00:00,243.4535185992185,,,,,,,,,
2015-02-21 00:00:00+00:00,244.69703077428684,,,,,,,,,
2015-02-22 00:00:00+00:00,241.39855436614312,,,,,,,,,
2015-02-23 00:00:00+00:00,236.14506377109595,,,,,,,,,
2015-02-24 00:00:00+00:00,237.9213273551968,,,,,,,,,
2015-02-25 00:00:00+00:00,237.9189604821701,,,,,,,,,
2015-02-26 00:00:00+00:00,236.46528078773048,,,,,,,,,
2015-02-27 00:00:00+00:00,250.33910699545356,,,,,,,,,
2015-02-28 00:00:00+00:00,252.74520991306625,,,,,,,,,
2015-03-01 00:00:00+00:00,251.6732690774895,,,,,,,,,
2015-03-02 00:00:00+00:00,262.5726591756728,,,,,,,,,
2015-03-03 00:00:00+00:00,275.765541217057,,,,,,,,,
2015-03-04 00:00:00+00:00,279.2819862774383,,,,,,,,,
2015-03-05 00:00:00+00:00,270.7935703417109,,,,,,,,,
2015-03-06 00:00:00+00:00,273.3343272543518,,,,,,,,,
2015-03-07 00:00:00+00:00,273.49650806163646,,,,,,,,,
2015-03-08 00:00:00+00:00,275.04084007442924,,,,,,,,,
2015-03-09 00:00:00+00:00,282.229611941075,,,,,,,,,
2015-03-10 00:00:00+00:00,293.61696404725706,,,,,,,,,
2015-03-11 00:00:00+00:00,293.56797165096106,,,,,,,,,
2015-03-12 00:00:00+00:00,294.50384824901516,,,,,,,,,
2015-03-13 00:00:00+00:00,290.96479869578275,,,,,,,,,
2015-03-14 00:00:00+00:00,283.17966572691216,,,,,,,,,
2015-03-15 00:00:00+00:00,284.20461209698703,,,,,,,,,
2015-03-16 00:00:00+00:00,291.326572706952,,,,,,,,,
2015-03-17 00:00:00+00:00,289.3285609316377,,,,,,,,,
2015-03-18 00:00:00+00:00,273.87231899609094,,,,,,,,,
2015-03-19 00:00:00+00:00,257.8646283282474,,,,,,,,,
2015-03-20 00:00:00+00:00,261.4697629278132,,,,,,,,,
2015-03-21 00:00:00+00:00,259.9356725490973,,,,,,,,,
2015-03-22 00:00:00+00:00,262.0712115143704,,,,,,,,,
2015-03-23 00:00:00+00:00,267.7008635191061,,,,,,,,,
2015-03-24 00:00:00+00:00,256.49783148484386,,,,,,,,,
2015-03-25 00:00:00+00:00,245.33606881964613,,,,,,,,,
2015-03-26 00:00:00+00:00,249.4778502025418,,,,,,,,,
2015-03-27 00:00:00+00:00,247.94920688783105,,,,,,,,,
2015-03-28 00:00:00+00:00,251.6459136797088,,,,,,,,,
2015-03-29 00:00:00+00:00,245.29535833825088,,,,,,,,,
2015-03-30 00:00:00+00:00,245.25377619261312,,,,,,,,,
2015-03-31 00:00:00+00:00,245.24563950646953,,,,,,,,,
2015-04-01 00:00:00+00:00,243.9242506521632,,,,,,,,,
2015-04-02 00:00:00+00:00,248.10628092690212,,,,,,,,,
2015-04-03 00:00:00+00:00,253.52527518439865,,,,,,,,,
2015-04-04 00:00:00+00:00,252.63871422793903,,,,,,,,,
2015-04-05 00:00:00+00:00,254.8020522651477,,,,,,,,,
